No,Link,Sentiment,Penerbit,Tag
384,https://www.kompas.tv/bisnis/122777/tak-ada-penarikan-tabung-elpiji-12-kg-pertamina-sebut-hanya-diganti-bright-gas-pink,Netral,Kompas,BBM
385,https://industri.kontan.co.id/news/gencar-ekspansi-pertamina-hadirkan-28-titik-pertashop-di-kalimantan,Positive,Kontan ,Bisnis
386,https://keuangan.kontan.co.id/news/pertamina-catat-transaksi-mypertamina-dan-linkaja-mencapai-rp-100-miliar-per-hari,Positive,Kontan ,Ekonomi
387,https://www.kompas.com/tren/read/2020/11/12/152700865/pertamina-tukar-tabung-elpiji-12-kg-dengan-bright-gas-apa-istimewanya-,Netral,Kompas,BBM
388,https://biz.kompas.com/read/2020/11/24/220955228/lewat-go-modern-dan-go-digital-pertamina-dukung-umkm-lestarikan-kain-etnik-suku,Positive,Kompas,Bisnis
389,https://money.kompas.com/read/2020/02/04/152626726/pertamina-ep-catat-total-pendapatan-2019-sebesar-rp-499-triliun,Positive,Kompas,Ekonomi
390,https://money.kompas.com/read/2020/02/04/180022926/2020-pertamina-ep-bidik-pendapatan-rp-532-triliun,Positive,Kompas,Ekonomi
391,https://money.kompas.com/read/2020/08/11/063300026/pertamina-pakai-sistem-lelang-jabatan-semua-karyawan-bisa-daftar-jadi-direksi?page=all,Netral,Kompas,Bisnis
392,https://otomotif.kompas.com/read/2020/08/16/164141215/kado-pertamina-untuk-hut-ke-75-ri-produksi-d100?page=all,Positive,Kompas,Migas
393,https://otomotif.kompas.com/read/2020/10/06/140100415/pertamina-ungkap-alasan-harga-bbm-di-indonesia-mahal,Netral,Kompas,BBM
394,https://otomotif.kompas.com/read/2020/11/23/182200015/pertamina-hadirkan-pertalite-seharga-premium-di-143-spbu-jakarta,Netral,Kompas,BBM
395,https://otomotif.kompas.com/read/2020/07/17/070200415/pertamina-siap-produksi-solar-dari-100-persen-minyak-sawit-,Positive,Kompas,Migas
396,https://otomotif.kompas.com/read/2020/01/14/123640815/pertamina-sebut-biosolar-b30-sudah-tersedia-hampir-di-seluruh-spbu,Positive,Kompas,BBM
397,https://otomotif.kompas.com/read/2020/09/13/102100415/masih-jual-bensin-premium-pertamina-sebut-ini-tugas-dari-pemerintah,Netral,Kompas,BBM
398,https://otomotif.kompas.com/read/2020/10/24/170100615/pertamina-jadi-sponsor-utama-tim-balap-indonesia-di-moto2,Positive,Kompas,Bisnis
399,https://otomotif.kompas.com/read/2020/12/07/104200815/target-pertamina-mandalika-sag-team-jadi-juara-dunia-moto2,Positive,Kompas,Bisnis
400,https://otomotif.kompas.com/read/2020/10/06/090200015/pertamina-mau-konsumsi-pertamax-naik-dua-kali-lipat-hingga-2024,Positive,Kompas,BBM
401,https://otomotif.kompas.com/read/2020/05/04/034200815/pertamina-kasih-cashback-harga-bbm-di-malaysia-rp-4.300-per-liter,Positive,Kompas,BBM
402,https://otomotif.kompas.com/read/2020/01/13/162055715/pertamax-turbo-lagi-turun-harga-pakai-bbm-oktan-tinggi-apa-dampaknya,Positive,Kompas,BBM
403,https://kilasbumn.kompas.com/telkom/read/2020/12/11/112000526/ingin-apbn-subsidi-tepat-sasaran-pertamina-gandeng-telkom-digitalisasi-spbu,Positive,Kompas,Bisnis
404,https://kumparan.com/kumparanbisnis/gara-gara-kilang-tua-pertamina-terpaksa-impor-minyak-mahal-1uKfo7C7n41,Negative,Kumparan,Migas
405,https://kumparan.com/kumparanbisnis/pertamina-ungkap-penyebab-rugi-rp-11-28-triliun-di-semester-i-2020-1u4rDKXxQYM,Negative,Kumparan,Ekonomi
406,https://kumparan.com/kumparanbisnis/pertamina-akan-bubarkan-dan-divestasi-25-anak-serta-cucu-usaha-1t9P5HmaQ97,Positive,Kumparan,Bisnis
407,https://kumparan.com/kumparanbisnis/pertamina-rugi-dibela-anggota-dpr-migas-global-juga-rugi-kecuali-saudi-aramco-1u4nLkwg9t8,Negative,Kumparan,Ekonomi
408,https://kumparan.com/kumparanbisnis/fakta-pertamina-rugi-rp-11-28-t-dibela-dpr-hingga-warganet-colek-ahok-1u54Sas0HZE,Negative,Kumparan,Ekonomi
409,https://telisik.id/news/pertamina-rugi-rp-1128-triliun-ahok-dibully-hingga-trending-di-twitter,Negative,Telisik.id,Ekonomi
410,https://kumparan.com/kumparanbisnis/7-tahun-lagi-cadangan-minyak-habis-pertamina-gencar-akuisisi-1tsaR7GkRjo,Negative,Kumparan,Migas
411,https://www.msn.com/id-id/ekonomi/ekonomi/pertamina-buka-suara-soal-kebakaran-spbe-bekasi-pastikan-pasokan-lpg-aman/ar-AA1ZZf2D,Netral,MSN,Kebakaran
412,https://kumparan.com/kumparanbisnis/usia-sumur-migas-pertamina-ep-tersisa-9-tahun-lagi-1sm9yfCShBU,Negative,Kumparan,Migas
413,https://www.msn.com/id-id/ekonomi/ekonomi/kilang-pertamina-dukung-perempuan-berkarya-di-industri-energi/ar-AA1Do86P,Positive,MSN,Bisnis
414,https://kumparan.com/kumparanbisnis/volume-impor-minyak-mentah-pertamina-naik-100-ribu-barel-per-hari-di-2024-1u6sksvffuS,Negative,Kumparan,Ekonomi
415,https://kumparan.com/kumparanbisnis/kumpulkan-data-konsumen-pertamina-bidik-15-juta-pengguna-mypertamina-1sk84n9GfC6,Positive,Kumparan,Bisnis
416,https://www.msn.com/id-id/ekonomi/ekonomi/kilang-pertamina-internasional-berdayakan-masyarakat-jaga-lingkungan/ar-AA1ONXyC?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Bisnis
417,https://kumparan.com/kumparanbisnis/pertamina-ep-targetkan-pendapatan-usd-3-8-miliar-di-2020-1sm7bNNo4gE,Positive,Kumparan,Ekonomi
418,https://kumparan.com/kumparanbisnis/pertamina-bakal-kurangi-produk-bbm-premium-akan-dihapus-1tcL8ASloo8,Netral,Kumparan,BBM
419,https://www.msn.com/id-id/ekonomi/ekonomi/permintaan-bbm-melonjak-saat-nataru-pertamina-siapkan-spbu-modular/ar-AA1SPhk2,Positive,MSN,BBM
420,https://www.msn.com/id-id/ekonomi/ekonomi/11-proyek-kilang-pertamina-internasional-kawal-ketahanan-energi/ar-AA1Om0BR?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Migas
421,https://kumparan.com/kumparanbisnis/pertamina-dan-cpc-taiwan-teken-kerja-sama-bangun-kilang-petrokimia-balongan-1tYM8yD7bqA,Positive,Kumparan,Bisnis
422,https://www.msn.com/id-id/berita/nasional/lewat-program-perhutanan-sosial-pertamina-ingin-tingkatkan-kesejahteraan/ar-AA1JQFeE?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Bisnis
423,https://kumparan.com/kumparanbisnis/pertamina-siapkan-rp-40-m-untuk-8-ribu-umkm-begini-syaratnya-1u9uu8MsnNK,Netral,Kumparan,Bisnis
424,https://www.msn.com/id-id/berita/nasional/pertamina-patra-niaga-jbb-tangani-cepat-insiden-kebakaran-mobil-tangki-bbm-di-cianjur/ar-AA1PEDp4?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Kebakaran
425,https://kumparan.com/kumparanbisnis/pertamina-tegaskan-tak-ada-komisaris-rangkap-jabatan-di-pertamina-patra-niaga-1tjUCTPbjtc,Netral,Kumparan,Bisnis
426,https://www.msn.com/id-id/ekonomi/ekonomi/pertamina-gaet-exxonmobil-chevron-kdt-global-buka-impor-bbm-dari-as/ar-AA1J4s2d,Positive,MSN,Bisnis
427,https://www.msn.com/id-id/ekonomi/ekonomi/pertamina-geothermal-pastikan-operasional-pltp-terjaga-saat-lebaran/ar-AA1Z24M5?ocid=finance-verthp-feeds&apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Migas
428,https://www.msn.com/id-id/berita/nasional/pasca-insiden-spbe-di-bekasi-pertamina-jamin-pasokan-lpg-tetap-aman/ar-AA204JQU,Netral,MSN,BBM
429,https://www.msn.com/id-id/ekonomi/ekonomi/pertamina-dan-petronas-teken-kontrak-bagi-hasil-blok-migas-bobara/ar-AA1PfHUw?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Migas
430,https://kumparan.com/ciremaitoday/pertamina-bantu-pelaku-umkm-di-wilayah-iii-cirebon-1tbzkNZRaVN,Positive,Kumparan,Bisnis
431,https://www.msn.com/id-id/ekonomi/ekonomi/kilang-pertamina-cilacap-uji-coba-produksi-avtur-berbahan-minyak-jelantah/ar-AA1JyWYP,Netral,MSN,Migas
432,https://kumparan.com/lampunggeh/pertamina-bentuk-satgas-pengawal-distribusi-energi-selama-natal-dan-tahun-baru-1uklQHcsVbL,Positive,Kumparan,Bisnis
433,https://kumparan.com/kumparanbisnis/pertamina-klaim-berhasil-tekan-biaya-operasional-34-persen-di-blok-mahakam-1uiMKiIbJau,Positive,Kumparan,Ekonomi
434,https://www.msn.com/id-id/berita/nasional/pertamina-tutup-sementara-spbu-sriwijaya-semarang-pascakebakaran/ar-AA20iujZ,Negative,MSN,BBM
435,https://www.msn.com/id-id/berita/other/pertamina-jaga-energi-dengan-dukungan-armada-logistik-laut-di-tengah-dinamika-geopolitik/ar-AA1ZMMLs,Positive,MSN,Migas
436,https://www.msn.com/id-id/berita/other/pertamina-patra-niaga-dan-dirjen-migas-pastikan-distribusi-lpg-berjalan-optimal-di-jakarta-bekasi/ar-AA20edXr?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Netral,MSN,BBM
437,https://kumparan.com/kumparanbisnis/berita-populer-harga-bbm-didesak-turun-hingga-trader-nyaris-bangkrut-1tHDDNFRi5f,Negative,Kumparan,BBM
438,https://www.msn.com/id-id/berita/other/pertamina-tawarkan-peluang-investasi-19-proyek-energi-senilai-rp-150-triliun/ar-AA1IIb8a?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,Positive,MSN,Bisnis
439,https://aceh.antaranews.com/berita/168369/pertamina-bentuk-satgas-kawal-tender-dan-kemitraan-proyek-strategis,Positive,Aceh ANTARA News,Bisnis
440,https://www.antaranews.com/berita/1698246/pertamina-targetkan-komponen-dalam-negeri-capai-30-persen,Positive,ANTARA News,Migas
441,https://jatim.antaranews.com/berita/388904/pertamina-luncurkan-jasa-layanan-antar-di-kediri-dan-madiun,Positive,Jatim ANTARA News,BBM
442,https://www.kedirikota.go.id/p/dalamberita/6111/pertamina-luncurkan-jasa-layanan-antar-di-kediri-dan-madiun,Positive,Kedirikota.go.id,BBM
443,https://aceh.antaranews.com/berita/179680/pertamina-tindak-tegas-spbu-nakal,Positive,Aceh ANTARA News,Hukum
444,https://csirt.bulelengkab.go.id/konten/detail/pertamina-jual-bbm-premium-ke-industri-lebih-murah-dibandingkan-ke-masyarakat,Negative,Bule Lengkap,BBM
445,https://kalsel.antaranews.com/berita/154362/pertamina-berpotensi-turunkan-harga-bbm-non-subsidi,Positive,ANTARA News,Opini
446,https://www.dunia-energi.com/pertamina-tetap-lanjutkan-proyek-kilang/,Positive,Dunie Energi,Migas
447,https://pasardana.id/news/2020/8/12/pertamina-perluas-pasokan-bbm-hingga-pelosok-daerah/,Positive,Pasardana,BBM
448,https://cilacapkab.go.id/v3/teknologi-polikultur-biofilter-pertamina/,Positive,Cilacapkab.go.id,Migas
449,https://www.antarafoto.com/id/view/1136774/pertamina-terus-lakukan-digitalisasi-spbu,Positive,ANTARA News,Bisnis
450,https://tribratanews.polri.go.id/blog/nasional-3/pt-pertamina-jalin-kerjasama-dengan-polri-dalam-menciptakan-kemandirian-dan-kedaulatan-energi-34914,Positive,Tribata News ,Bisnis
451,https://popularitas.com/berita/pertamina-akan-terapkan-aturan-antri-premium-di-spbu/,Netral,Popularitas.com,BBM
452,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Pertamina_Beberkan_Alasan_Mengapa_Pembangunan_Kilang_Baru_Begitu_Lama&news_id=121137&group_news=IPOTNEWS&news_date=&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1",Netral,Indopremier,Migas
453,https://www.ruangenergi.com/pertamina-resmi-tajak-sumur-pengembangan-mudi-26/,Positive,Ruang Energi ,Migas
454,https://jatengprov.go.id/beritadaerah/dihadang-covid-19-perubahan-kilang-lama-pertamina-ru-iv-cilacap-tetap-berlanjut/,Positive,Jatengprov.co.id,Migas
455,https://radioidola.com/2020/pertamina-buka-peluang-pengusaha-salurkan-bbm-lewat-pertashop/,Positive,Radioidola,Bisnis
456,https://beritajatim.com/pt-pertamina-ep-asset-5-kolaborasi-dengan-pemangku-kepentingan,Positive,Berita Jatim,Bisnis
457,https://validnews.id/ekonomi/Pertamina-Upayakan-Transisi-Alih-Kelola-Blok-Rokan-Lancar-oOt,Positive,Valid News ,Migas
458,https://auranusantara.com/news/detail/714/pertamina-gelar-seminar-virtual-untuk-jurnalis-dumai,Positive,Aura Nusantara,Bisnis
459,https://www.neraca.co.id/article/139134/pertamina-jalin-kerjasama-dengan-partner-bisnis-di-australia,Positive,Neraca.co.id,Bisnis
460,https://biz.kompas.com/read/2020/12/11/142312928/semangat-sub-holding-commercial-trading-pt-pertamina-patra-niaga-hidupkan-energi,Positive,Kompas,Bisnis
461,https://www.ruangenergi.com/pertamina-ep-panen-temuan-migas-sepanjang-januari-hingga-oktober-2020/,Positive,Ruang Energi ,Migas
462,https://www.antaranews.com/berita/1824640/akibat-jual-harga-di-atas-het-pertamina-sanksi-empat-pangkalan-lpg,Positive,ANTARA News,Hukum
463,https://www.dunia-energi.com/pertamina-foundation-dukung-pengembangan-potensi-energi-terbarukan-dalam-program-donasi/,Positive,Dunie Energi ,Bisnis
464,https://jatim.antaranews.com/berita/370104/pertamina-retail-upayakan-efisiensi-tanpa-phk-di-era-covid-19,Positive,Jatim ANTARA News,Bisnis
465,https://jatim.antaranews.com/berita/393123/pertamina-ep-asset-4-pastikan-pekerja-lapangan-utamakan-protokol-kesehatan,Positive,Jatim ANTARA News,Bisnis
466,https://jatim.antaranews.com/berita/420053/kembali-beroperasi-pertamina-ep-asset-4-siap-penuhi-target-produksi-2020,Positive,Jatim ANTARA News,Migas
467,https://kalsel.antaranews.com/berita/222968/pertamina-pemasangan-patok-dan-aktifitas-survei-di-hss-sudah-sesuai-prosedur,Netral,Kalsel ANTARA News,Migas
468,https://www.antaranews.com/berita/1838712/pertamina-perluas-program-langit-biru-ke-11-kabupaten-kota-di-jatim,Positive,ANTARA News,BBM
469,https://www.antaranews.com/berita/1889432/pertamina-tambah-14-spbu-di-daerah-terpencil-pulau-kalimantan,Positive,ANTARA News,BBM
470,https://www.pertaminalubricants.com/news/detail/227/pertamina-lubricants-resmi-gandeng-petro-products-company-sebagai-distributor-di-bangladesh,Positive,Pertamina Lubricants,Bisnis
471,https://www.dunia-energi.com/pertamina-mulai-tingkatkan-produksi-aromatik-tppi-hingga-sembilan-ribu-ton/,Positive,Dunia Energi,Migas
472,https://kalsel.antaranews.com/berita/138779/pertamina-turunkan-harga-bbm-nonsubsidi,Positive,Kalsel ANTARA News,BBM
473,https://www.antaranews.com/berita/1335898/pertamina-ep-cepu-sumbang-laba-terbesar,Positive,ANTARA News,Ekonomi
474,https://www.antaranews.com/berita/1689182/pertamina-rugi-pengamat-seharusnya-penjualan-bbm-meningkat-pesat,Negative,ANTARA News,Opini
475,https://www.antaranews.com/berita/1327630/digitalisasi-spbu-pertamina-sudah-capai-70-persen,Positive,ANTARA News,Bisnis
476,https://www.dunia-energi.com/pertamina-resmi-miliki-fasilitas-khusus-eor/,Positive,Dunia Energi,Migas
477,https://kalsel.antaranews.com/berita/147674/pertamina-optimalkan-kembali-hse-training-center,Positive,Kalsel ANTARA News,Bisnis
478,https://www.antaranews.com/berita/1715614/pertamina-gandeng-minimarket-kembangkan-bright-store,Positive,ANTARA News,Bisnis
479,https://www.antaranews.com/berita/1362938/pertamina-berlakukan-kerja-dari-rumah-cegah-penyebaran-covid-19,Positive,MSN ,Bisnis
480,https://www.antaranews.com/berita/1363730/@antaranews,Positive,ANTARA News,BBM
481,https://www.antaranews.com/berita/1768849/pakar-migas-restrukturisasi-pertamina-bukan-spin-off,Netral,ANTARA News,Opini
482,https://www.antaranews.com/berita/1422741/digitalisasi-spbu-pertamina-capai-80-persen-bakal-rampung-tahun-ini,Positive,ANTARA News,Bisnis
483,https://www.antaranews.com/berita/1870364/pertamina-tidak-ada-korban-jiwa-akibat-kebakaran-spbu-mt-haryono,Netral,ANTARA News,Kebakaran
484,https://www.antaranews.com/berita/1349470/dian-sastro-pertamina-wujudkan-pemerataan-pendidikan-bagi-perempuan,Positive,ANTARA News,Akademik
485,https://aceh.antaranews.com/berita/159126/mudahkan-konsumen-peroleh-bbm-pertamina-hadirkan-pertashop-di-aceh,Positive,ANTARA News,BBM
486,https://kalsel.antaranews.com/berita/155170/pertamina-menambah-outlet-pertamax-turbo-di-tengah-wabah-covid-19,Positive,ANTARA News,BBM
487,https://www.antaranews.com/berita/1266729/pertamina-membuka-lowongan-pekerjaan-awal-2020-ini-penjelasannya,Positive,ANTARA News,Bisnis
488,https://aceh.antaranews.com/berita/160910/pertamina-program-stiker-bbm-bersubsidi-kurangi-antrian-di-spbu,Positive,Aceh ANTARA News,BBM
489,https://ramadhan.antaranews.com/foto/1308438/pertamina-terus-lakukan-digitalisasi-spbu,Positive,ANTARA News,Bisnis
490,https://sulteng.antaranews.com/berita/93789/pertamina-ekspansi-distribusi-pelumas-ke-negara-bangladesh,Positive,Sulteng ANTARA News,Bisnis
491,https://ambon.antaranews.com/berita/86602/pt-pertamina-mor-viii-luncurkan-koperasi-jasa-mitra-usaha-duskar,Positive,Ambon ANTARA News ,Bisnis
492,https://bali.antaranews.com/berita/211577/pertamina-berikan-ganti-oli-gratis-bagi-warga-terdampak-banjir,Positive,Bali ANTARA News ,Bisnis
493,https://jateng.antaranews.com/berita/312120/pertamina-berikan-apresiasi-kepada-awak-mobil-tangki,Positive,Jateng ANTARA News,Bisnis
494,https://bali.antaranews.com/berita/210853/pertamina-jadikan-garam-tradisional-kusamba-sebagai-wisata,Positive,ANTARA News,Bisnis
495,https://makassar.antaranews.com/berita/189392/pertamina-siapkan-sop-normal-baru-di-spbu,Netral,Makassar ANTARA News,BBM
496,https://makassar.antaranews.com/berita/175084/pertamina-retail-upayakan-efisiensi-tanpa-harus-phk-saat-pandemi-covid-19,Positive,Makassar ANTARA News,Bisnis
497,https://kupang.antaranews.com/berita/33660/pertamina-bagi-ratusan-paket-sembako-di-ntt,Positive,Kupang ANTARA News ,Bisnis
498,https://www.dunia-energi.com/pertamina-pionir-transisi-menuju-energi-baru-terbarukan/,Positive,Dunie Energi ,Migas
499,https://www.ruangenergi.com/hut-ri-ke-75-tahun-pertamina-buktikan-diri-sebagai-perusahaan-energi-global/,Positive,Ruang Energi ,Bisnis
500,https://www.neraca.co.id/article/140030/2026-pertamina-targetkan-10-gw-pembangkit-energi-bersih,Positive,Neraca.co.id,Bisnis
1,https://money.kompas.com/read/2019/12/01/090300726/strategi-human-capital-kunci-pertamina-hadapi-disrupsi-industri,Positive,Kompas,Bisnis
2,https://news.detik.com/berita/d-4333006/dirut-pertamina-terpilih-jadi-top-leader-in-it-leadership-2018,Positive,Detik,Bisnis
3,https://finance.detik.com/bursa-dan-valas/d-4525544/pertamina-setor-ke-negara-rp-120-triliun-di-2018,Positive,Detik,Ekonomi
4,https://finance.detik.com/energi/d-4438345/umumkan-laporan-keuangan-2018-bulan-depan-laba-pertamina-rp-20-t,Netral,Detik,Ekonomi
5,https://megapolitan.kompas.com/read/2019/03/20/09584081/proses-hukum-pembajak-truk-tangki-pertamina,Negative,Kompas,Hukum
6,https://finance.detik.com/energi/d-4319575/pertamina-akan-bahas-potensi-energi-dalam-negeri-di-pef-2018,Positive,Detik,Bisnis
7,https://news.detik.com/berita/d-4468955/korupsi-rp-612-m-eks-presdir-dana-pensiun-pertamina-dibui-8-tahun,Negative,Detik,Hukum
8,https://news.detik.com/berita/d-4799034/pertamina-mor-iii-raih-patra-nirbaya-karya-pratama,Positive,Detik,Bisnis
9,https://finance.detik.com/energi/d-4149885/tingkatkan-layanan-ini-pertamina-borong-8-penghargaan-sekaligus,Positive,Detik,Bisnis
10,https://news.detik.com/berita/d-4682782/pertamina-ingatkan-keselamatan-pekerja-lewat-seni-mural,Positive,Detik,Bisnis
11,https://news.detik.com/berita/d-4473461/divonis-8-tahun-bui-eks-dirkeu-pertamina-sebut-hakim-abaikan-fakta,Negative,Detik,Hukum
12,https://news.detik.com/berita/d-4790174/pertamina-utus-pegawai-jadi-guru-bagi-anak-kurang-mampu,Positive,Detik,Bisnis
13,https://ekonomi.kompas.com/read/2019/02/26/193209626/pertamina-gandeng-petronas-untuk-kembangkan-bisnis-migas,Positive,Kompas,Bisnis
14,https://nasional.kompas.com/read/2019/02/12/19491041/kalla-setuju-penjualan-avtur-tak-dimonopoli-pertamina,Positive,Kompas,Migas
15,https://money.kompas.com/read/2019/12/11/160417126/62-tahun-usia-pertamina-apa-yang-telah-diberikan-untuk-tanah-air,Netral,Kompas,Opini
16,https://money.kompas.com/read/2018/07/03/154717326/tingkatkan-produktivitas-pertamina-hulu-mahakam-gunakan-teknologi-gis,Positive,Kompas,Migas
17,https://money.kompas.com/read/2019/05/25/134142626/totem-spbu-medan-diretas-ini-penjelasan-pertamina,Negative,Kompas,Gangguan Operasional
18,https://money.kompas.com/read/2019/11/25/145400026/gaji-direksi-dan-komisaris-rp-32-miliar-per-bulan-ini-kata-pertamina,Negative,Kompas,Opini
19,https://money.kompas.com/read/2019/04/29/130700126/lebaran-2019-pertamina-tambah-pasokan-bbm,Positive,Kompas,BBM
20,https://money.kompas.com/read/2018/04/20/160018226/direksi-pertamina-kembali-dirombak-dirut-dan-4-direktur-dicopot,Negative,Kompas,Bisnis
21,https://money.kompas.com/read/2019/12/09/174435726/bangun-pusat-riset-pertamina-lubricants-ingin-jadi-perusahaan-kelas-dunia,Positive,Kompas,Bisnis
22,https://money.kompas.com/read/2019/07/13/170000426/pertamina-uji-coba-pembangkit-listrik-tenaga-biogas,Positive,Kompas,Bisnis
23,https://money.kompas.com/read/2019/08/26/120100326/pertamina-akui-gunakan-tenaga-kerja-asing-untuk-atasi-tumpahan-minyak,Negative,Kompas,Gangguan Operasional
24,https://money.kompas.com/read/2018/08/10/095500526/ambil-alih-blok-sanga-sanga-pekerja-vico-indonesia-jadi-karyawan-pertamina,Netral,Kompas,Migas
25,https://money.kompas.com/read/2018/09/06/121100126/pertamina-resmi-ambil-alih-wk-southeast-sumatera-dari-cnooc,Positive,Kompas,Migas
26,https://money.kompas.com/read/2018/02/23/143228626/pertamina-ep-dinilai-tepat-kelola-lapangan-migas-sukowati,Positive,Kompas,Migas
27,https://money.kompas.com/read/2018/06/08/085920326/musim-mudik-pertamina-jual-premium-dalam-kemasan,Netral,Kompas,BBM
28,https://finance.detik.com/energi/d-3964141/pertamina-rugi-rp-5-t-di-awal-tahun-jual-premium-dan-solar,Negative,Detik,Ekonomi
29,https://ekonomi.kompas.com/read/2018/08/10/072700726/ulang-tahun-ke-61-pertamina-luncurkan-berkah-energi-pertamina,Positive,Kompas,Bisnis
30,https://regional.kompas.com/read/2019/02/04/16072341/kronologi-kebakaran-di-pertamina-balongan,Negative,Kompas,Kebakaran
31,https://ekonomi.kompas.com/read/2018/10/11/130000926/harga-premium-batal-naik-pertamina-makin-terhimpit,Negative,Kompas,Ekonomi
32,https://finance.detik.com/energi/d-4123623/pertamina-jual-aset-demi-selamatkan-keuangan,Negative,Detik,Bisnis
33,https://news.detik.com/adv-nhl-detikcom/d-4565979/siap-hadapi-mudik-pertamina-hadirkan-layanan-pertamina-siaga,Positive,Detik,BBM
34,https://www.cnnindonesia.com/ekonomi/20191009175255-85-438148/perluas-pasar-pertamina-bentuk-anak-usaha-baru-di-singapura,Positive,CNN Indonesia,Bisnis
35,https://www.cnnindonesia.com/ekonomi/20191224171811-85-459701/seluruh-spbu-pertamina-terima-bayar-bbm-nontunai-pada-2020,Positive,CNN Indonesia,Bisnis
36,https://www.cnnindonesia.com/ekonomi/20191213211217-85-456892/anak-cucu-usaha-bejibun-pertamina-bakal-lebur-jadi-holding,Netral,CNN Indonesia,Bisnis
37,https://www.cnnindonesia.com/otomotif/20181010161601-579-337372/hingga-2021-bbm-euro-4-pertamina-cuma-pertamax-turbo,Netral,CNN Indonesia,BBM
38,https://www.cnnindonesia.com/otomotif/20190905091559-579-427682/pertamina-bakal-produksi-baterai-kendaraan-listrik,Positive,CNN Indonesia,Bisnis
39,https://www.cnnindonesia.com/ekonomi/20181010101912-85-337203/pertamina-naikkan-harga-pertamax-mulai-rp900-per-liter,Negative,CNN Indonesia,BBM
40,https://www.cnnindonesia.com/ekonomi/20181107155423-85-344724/pertamina-ep-putar-otak-tahan-penyusutan-produksi-migas,Positive,CNN Indonesia,Migas
41,https://www.cnnindonesia.com/ekonomi/20191226185737-85-460161/erick-thohir-copot-satu-direktur-pertamina,Negative,CNN Indonesia,Bisnis
42,https://news.detik.com/berita/d-4472502/penjelasan-massa-aksi-soal-penyanderaan-mobil-tangki-pertamina-di-istana,Negative,Detik,Hukum
43,https://news.detik.com/berita/d-4236297/pertamina-salurkan-solar-untuk-genset-rumah-sakit-dan-pln-pascagempa,Positive,Detik,BBM
44,https://news.detik.com/berita/d-4765038/sengketa-lahan-warga-menang-lawan-pertamina-dan-kemenkeu,Negative,Detik,Hukum
45,https://finance.detik.com/energi/d-3839362/laba-bersih-pertamina-turun-23-di-2017,Negative,Detik,Ekonomi
46,https://news.detik.com/berita/d-4473418/eks-dirkeu-pertamina-divonis-8-tahun-penjara,Negative,Detik,Hukum
47,https://news.detik.com/berita/d-4718526/bantu-padamkan-karhutla-riau-pertamina-dumai-turunkan-patrapala,Positive,Detik,Bisnis
48,https://news.detik.com/berita/d-4152256/pertamina-buka-lowongan-kerja-untuk-fresh-graduate-dan-pengalaman,Positive,Detik,Akademik
49,https://oto.detik.com/berita/d-4355558/banyak-pertamini-pertamina-punya-pertashop,Positive,Detik,BBM
50,https://news.detik.com/berita/d-4702810/pertamina-kucurkan-dana-rp-625-juta-atasi-kebakaran-di-riau,Positive,Detik,Kebakaran
51,https://finance.detik.com/energi/d-4643625/imbas-minyak-tumpah-pertamina-beri-kompensasi-ke-nelayan-karawang,Negative,Detik,Gangguan Operasional
52,https://finance.detik.com/energi/d-4820589/pertamina-incar-lapangan-migas-di-abu-dhabi,Positive,Detik,Bisnis
53,https://finance.detik.com/energi/d-4122669/ini-deretan-aset-yang-mau-dijual-pertamina,Negative,Detik,Bisnis
54,https://www.cnnindonesia.com/ekonomi/20180410180424-92-289789/alasan-pertamina-di-balik-kelangkaan-premium-beberapa-daerah,Negative,CNN Indonesia,BBM
55,https://www.cnnindonesia.com/ekonomi/20181012102120-92-337904/pertamina-dan-cpc-taiwan-sepakat-bangun-petrokimia-rp97-t,Positive,CNN Indonesia,Bisnis
56,https://www.cnnindonesia.com/ekonomi/20180502111640-85-295036/jokowi-geleng-geleng-lihat-pertamina-minim-eksplorasi-minyak,Negative,CNN Indonesia,Migas
57,https://www.cnnindonesia.com/ekonomi/20180420172238-85-292367/tiga-tahun-jadi-menteri-rini-sudah-copot-dua-bos-pertamina,Negative,CNN Indonesia,Bisnis
